Week,CV,Simulated
30,0.714631325,"1000 weeks, simulation"
30,0.59536324,"1000 weeks, simulation"
30,0.813028926,"1000 weeks, simulation"
30,0.650195714,"1000 weeks, simulation"
30,0.459122771,"1000 weeks, simulation"
30,0.499978374,"1000 weeks, simulation"
30,0.494736489,"1000 weeks, simulation"
30,0.643952271,"1000 weeks, simulation"
30,0.573123571,"1000 weeks, simulation"
30,0.431653929,"1000 weeks, simulation"
30,0.672321499,"1000 weeks, simulation"
30,0.688461989,"1000 weeks, simulation"
30,0.703871971,"1000 weeks, simulation"
30,0.722361005,"1000 weeks, simulation"
30,0.523510147,"1000 weeks, simulation"
30,0.622618223,"1000 weeks, simulation"
30,0.499497827,"1000 weeks, simulation"
31,0.084359872,"1000 weeks, simulation"
31,0.242375276,"1000 weeks, simulation"
31,0.185110466,"1000 weeks, simulation"
31,0.188475587,"1000 weeks, simulation"
31,0.147430737,"1000 weeks, simulation"
31,0.122935156,"1000 weeks, simulation"
31,0.173181446,"1000 weeks, simulation"
31,0.078332342,"1000 weeks, simulation"
31,0.325155613,"1000 weeks, simulation"
31,0.14332228,"1000 weeks, simulation"
31,0.312410679,"1000 weeks, simulation"
31,0.279376802,"1000 weeks, simulation"
31,0.512774494,"1000 weeks, simulation"
31,0.155894783,"1000 weeks, simulation"
31,0.363573029,"1000 weeks, simulation"
31,0.264467189,"1000 weeks, simulation"
31,0.179150201,"1000 weeks, simulation"
31,0.359667079,"1000 weeks, simulation"
31,0.206255304,"1000 weeks, simulation"
31,0.261457855,"1000 weeks, simulation"
32,0.247186757,"1000 weeks, simulation"
32,0.493170027,"1000 weeks, simulation"
32,0.094644346,"1000 weeks, simulation"
32,0.240269892,"1000 weeks, simulation"
32,0.143121764,"1000 weeks, simulation"
32,0.220923457,"1000 weeks, simulation"
32,0.163108595,"1000 weeks, simulation"
32,0.125104267,"1000 weeks, simulation"
32,0.307594302,"1000 weeks, simulation"
32,0.383156251,"1000 weeks, simulation"
32,1.049632159,"1000 weeks, simulation"
32,0.231134835,"1000 weeks, simulation"
32,0.259428376,"1000 weeks, simulation"
32,0.164976928,"1000 weeks, simulation"
32,0.294023879,"1000 weeks, simulation"
32,0.382476165,"1000 weeks, simulation"
32,0.744522643,"1000 weeks, simulation"
32,0.165330268,"1000 weeks, simulation"
32,0.173710008,"1000 weeks, simulation"
32,0.049936659,"1000 weeks, simulation"
33,0.203940008,"1000 weeks, simulation"
33,0.291652514,"1000 weeks, simulation"
33,0.182925441,"1000 weeks, simulation"
33,0.211579272,"1000 weeks, simulation"
33,0.277087099,"1000 weeks, simulation"
33,0.219543229,"1000 weeks, simulation"
33,0.283893221,"1000 weeks, simulation"
33,0.262668209,"1000 weeks, simulation"
33,0.221922091,"1000 weeks, simulation"
33,0.27801876,"1000 weeks, simulation"
33,0.263764619,"1000 weeks, simulation"
33,0.272048746,"1000 weeks, simulation"
33,0.224212386,"1000 weeks, simulation"
33,0.236352227,"1000 weeks, simulation"
33,0.315682195,"1000 weeks, simulation"
33,0.256825563,"1000 weeks, simulation"
33,0.191648014,"1000 weeks, simulation"
33,0.284066084,"1000 weeks, simulation"
33,0.176975805,"1000 weeks, simulation"
33,0.242086131,"1000 weeks, simulation"
34,0.211954542,"1000 weeks, simulation"
34,0.27583907,"1000 weeks, simulation"
34,0.189504922,"1000 weeks, simulation"
34,0.413014946,"1000 weeks, simulation"
34,0.300259537,"1000 weeks, simulation"
34,0.272737889,"1000 weeks, simulation"
34,0.33528988,"1000 weeks, simulation"
34,0.312521019,"1000 weeks, simulation"
34,0.354198168,"1000 weeks, simulation"
34,0.268575599,"1000 weeks, simulation"
34,0.321894323,"1000 weeks, simulation"
34,0.253339713,"1000 weeks, simulation"
34,0.3883883,"1000 weeks, simulation"
34,0.235321626,"1000 weeks, simulation"
34,0.311168023,"1000 weeks, simulation"
34,0.368712202,"1000 weeks, simulation"
34,0.311862567,"1000 weeks, simulation"
34,0.297125384,"1000 weeks, simulation"
34,0.394238232,"1000 weeks, simulation"
34,0.376106642,"1000 weeks, simulation"
35,0.206000998,"1000 weeks, simulation"
35,0.178252529,"1000 weeks, simulation"
35,0.121175031,"1000 weeks, simulation"
35,0.035051876,"1000 weeks, simulation"
35,0.567678912,"1000 weeks, simulation"
35,0.075849267,"1000 weeks, simulation"
35,0.193558779,"1000 weeks, simulation"
35,0.331097832,"1000 weeks, simulation"
35,0.055257823,"1000 weeks, simulation"
35,0.055312534,"1000 weeks, simulation"
35,0.051248616,"1000 weeks, simulation"
35,0.253779462,"1000 weeks, simulation"
35,0.213495114,"1000 weeks, simulation"
35,0.059250921,"1000 weeks, simulation"
35,0.569108706,"1000 weeks, simulation"
35,1.376439576,"1000 weeks, simulation"
35,0.092992497,"1000 weeks, simulation"
35,0.185512954,"1000 weeks, simulation"
35,0.57769822,"1000 weeks, simulation"
35,0.093655369,"1000 weeks, simulation"
36,0.523052108,"1000 weeks, simulation"
36,0.388158323,"1000 weeks, simulation"
36,0.422198757,"1000 weeks, simulation"
36,0.357686875,"1000 weeks, simulation"
36,0.408873186,"1000 weeks, simulation"
36,0.49012542,"1000 weeks, simulation"
36,0.366105849,"1000 weeks, simulation"
36,0.387692725,"1000 weeks, simulation"
36,0.373508687,"1000 weeks, simulation"
36,0.462283195,"1000 weeks, simulation"
36,0.429121706,"1000 weeks, simulation"
36,0.45417184,"1000 weeks, simulation"
36,0.430522654,"1000 weeks, simulation"
36,0.351027297,"1000 weeks, simulation"
36,0.305529414,"1000 weeks, simulation"
36,0.322553358,"1000 weeks, simulation"
36,0.437387935,"1000 weeks, simulation"
36,0.53883698,"1000 weeks, simulation"
36,0.465983669,"1000 weeks, simulation"
36,0.448381166,"1000 weeks, simulation"
37,0.125472082,"1000 weeks, simulation"
37,0.165154263,"1000 weeks, simulation"
37,0.181524089,"1000 weeks, simulation"
37,0.249938424,"1000 weeks, simulation"
37,0.206176227,"1000 weeks, simulation"
37,0.209337212,"1000 weeks, simulation"
37,0.19061315,"1000 weeks, simulation"
37,0.161159251,"1000 weeks, simulation"
37,0.130489032,"1000 weeks, simulation"
37,0.247515693,"1000 weeks, simulation"
37,0.131184111,"1000 weeks, simulation"
37,0.173088566,"1000 weeks, simulation"
37,0.218560186,"1000 weeks, simulation"
37,0.095089771,"1000 weeks, simulation"
37,0.304227204,"1000 weeks, simulation"
37,0.287571674,"1000 weeks, simulation"
37,0.238543446,"1000 weeks, simulation"
37,0.165256229,"1000 weeks, simulation"
37,0.419174242,"1000 weeks, simulation"
37,0.196221034,"1000 weeks, simulation"
38,0.26469338,"1000 weeks, simulation"
38,0.277745675,"1000 weeks, simulation"
38,0.101789942,"1000 weeks, simulation"
38,0.322930296,"1000 weeks, simulation"
38,0.276746012,"1000 weeks, simulation"
38,0.225408059,"1000 weeks, simulation"
38,0.204884,"1000 weeks, simulation"
38,0.18843735,"1000 weeks, simulation"
38,0.17476645,"1000 weeks, simulation"
38,0.188232353,"1000 weeks, simulation"
38,0.269876088,"1000 weeks, simulation"
38,0.27220128,"1000 weeks, simulation"
38,0.101819722,"1000 weeks, simulation"
38,0.222456666,"1000 weeks, simulation"
38,0.117706066,"1000 weeks, simulation"
38,0.183127901,"1000 weeks, simulation"
38,0.150213636,"1000 weeks, simulation"
38,0.153823667,"1000 weeks, simulation"
38,0.201519093,"1000 weeks, simulation"
38,0.252701613,"1000 weeks, simulation"
39,0.282684601,"1000 weeks, simulation"
39,0.31685207,"1000 weeks, simulation"
39,0.415603397,"1000 weeks, simulation"
39,0.225815043,"1000 weeks, simulation"
39,0.577326487,"1000 weeks, simulation"
39,0.432258088,"1000 weeks, simulation"
39,0.289732596,"1000 weeks, simulation"
39,0.319035105,"1000 weeks, simulation"
39,0.211689051,"1000 weeks, simulation"
39,0.271815315,"1000 weeks, simulation"
39,0.214192507,"1000 weeks, simulation"
39,0.300077618,"1000 weeks, simulation"
39,0.495440491,"1000 weeks, simulation"
39,0.228508261,"1000 weeks, simulation"
39,0.243443092,"1000 weeks, simulation"
39,0.552258945,"1000 weeks, simulation"
39,0.127383643,"1000 weeks, simulation"
39,0.229212637,"1000 weeks, simulation"
39,0.389340694,"1000 weeks, simulation"
39,0.174043508,"1000 weeks, simulation"
40,0.216972162,"1000 weeks, simulation"
40,0.131669402,"1000 weeks, simulation"
40,0.086844556,"1000 weeks, simulation"
40,0.128527613,"1000 weeks, simulation"
40,0.181413161,"1000 weeks, simulation"
40,0.162958891,"1000 weeks, simulation"
40,0.200169723,"1000 weeks, simulation"
40,0.166510985,"1000 weeks, simulation"
40,0.111500293,"1000 weeks, simulation"
40,0.180881493,"1000 weeks, simulation"
40,0.181332043,"1000 weeks, simulation"
40,0.132643695,"1000 weeks, simulation"
40,0.228641605,"1000 weeks, simulation"
40,0.157666791,"1000 weeks, simulation"
40,0.271550676,"1000 weeks, simulation"
40,0.214271419,"1000 weeks, simulation"
40,0.210377662,"1000 weeks, simulation"
40,0.413698467,"1000 weeks, simulation"
40,0.187288091,"1000 weeks, simulation"
40,0.211252085,"1000 weeks, simulation"
41,0.124188113,"1000 weeks, simulation"
41,0.229532611,"1000 weeks, simulation"
41,0.252090111,"1000 weeks, simulation"
41,0.19079453,"1000 weeks, simulation"
41,0.301352224,"1000 weeks, simulation"
41,0.271758133,"1000 weeks, simulation"
41,0.39147295,"1000 weeks, simulation"
41,0.220323101,"1000 weeks, simulation"
41,0.148094347,"1000 weeks, simulation"
41,0.311223271,"1000 weeks, simulation"
41,0.347622773,"1000 weeks, simulation"
41,0.157770254,"1000 weeks, simulation"
41,0.229499628,"1000 weeks, simulation"
41,0.095263139,"1000 weeks, simulation"
41,0.256442837,"1000 weeks, simulation"
41,0.15678366,"1000 weeks, simulation"
41,0.243321443,"1000 weeks, simulation"
41,0.328383429,"1000 weeks, simulation"
41,0.300555097,"1000 weeks, simulation"
41,0.365222947,"1000 weeks, simulation"
42,0.230297954,"1000 weeks, simulation"
42,0.312381376,"1000 weeks, simulation"
42,0.162736782,"1000 weeks, simulation"
42,0.155619215,"1000 weeks, simulation"
42,0.236893005,"1000 weeks, simulation"
42,0.185420654,"1000 weeks, simulation"
42,0.262361141,"1000 weeks, simulation"
42,0.217792172,"1000 weeks, simulation"
42,0.153891097,"1000 weeks, simulation"
42,0.151419509,"1000 weeks, simulation"
42,0.181451538,"1000 weeks, simulation"
42,0.217627857,"1000 weeks, simulation"
42,0.187762704,"1000 weeks, simulation"
42,0.269738022,"1000 weeks, simulation"
42,0.17657638,"1000 weeks, simulation"
42,0.182067585,"1000 weeks, simulation"
42,0.210822182,"1000 weeks, simulation"
42,0.195135076,"1000 weeks, simulation"
42,0.17328364,"1000 weeks, simulation"
42,0.186760516,"1000 weeks, simulation"
43,0.172191773,"1000 weeks, simulation"
43,0.301428962,"1000 weeks, simulation"
43,0.326678847,"1000 weeks, simulation"
43,0.386285513,"1000 weeks, simulation"
43,0.220938769,"1000 weeks, simulation"
43,0.306937902,"1000 weeks, simulation"
43,0.230277032,"1000 weeks, simulation"
43,0.249386867,"1000 weeks, simulation"
43,0.256596646,"1000 weeks, simulation"
43,0.260425069,"1000 weeks, simulation"
43,0.216268436,"1000 weeks, simulation"
43,0.262606571,"1000 weeks, simulation"
43,0.232711126,"1000 weeks, simulation"
43,0.374222761,"1000 weeks, simulation"
43,0.169125842,"1000 weeks, simulation"
43,0.204016364,"1000 weeks, simulation"
43,0.266211214,"1000 weeks, simulation"
43,0.272811009,"1000 weeks, simulation"
43,0.2574285,"1000 weeks, simulation"
43,0.410377355,"1000 weeks, simulation"
44,0.348725352,"1000 weeks, simulation"
44,0.192297522,"1000 weeks, simulation"
44,0.386443191,"1000 weeks, simulation"
44,0.226635337,"1000 weeks, simulation"
44,0.261900675,"1000 weeks, simulation"
44,0.263597049,"1000 weeks, simulation"
44,0.198540178,"1000 weeks, simulation"
44,0.27298231,"1000 weeks, simulation"
44,0.316772239,"1000 weeks, simulation"
44,0.157648156,"1000 weeks, simulation"
44,0.221165712,"1000 weeks, simulation"
44,0.145965194,"1000 weeks, simulation"
44,0.102430438,"1000 weeks, simulation"
44,0.212443664,"1000 weeks, simulation"
44,0.181098505,"1000 weeks, simulation"
44,0.115579853,"1000 weeks, simulation"
44,0.155482773,"1000 weeks, simulation"
44,0.158138612,"1000 weeks, simulation"
44,0.173065118,"1000 weeks, simulation"
44,0.090362995,"1000 weeks, simulation"
45,0.411414284,"1000 weeks, simulation"
45,0.305663797,"1000 weeks, simulation"
45,0.55409743,"1000 weeks, simulation"
45,0.295729133,"1000 weeks, simulation"
45,0.239183527,"1000 weeks, simulation"
45,0.332939647,"1000 weeks, simulation"
45,0.293628705,"1000 weeks, simulation"
45,0.546908027,"1000 weeks, simulation"
45,0.412425205,"1000 weeks, simulation"
45,0.206920296,"1000 weeks, simulation"
45,0.355151756,"1000 weeks, simulation"
45,0.303831141,"1000 weeks, simulation"
45,0.432476589,"1000 weeks, simulation"
45,0.259941841,"1000 weeks, simulation"
45,0.309916066,"1000 weeks, simulation"
45,0.768167576,"1000 weeks, simulation"
45,0.176780548,"1000 weeks, simulation"
45,0.325416212,"1000 weeks, simulation"
45,0.226996369,"1000 weeks, simulation"
45,0.234342022,"1000 weeks, simulation"
46,0.277156717,"1000 weeks, simulation"
46,0.552804405,"1000 weeks, simulation"
46,0.141015432,"1000 weeks, simulation"
46,0.512607426,"1000 weeks, simulation"
46,0.332785127,"1000 weeks, simulation"
46,0.194040879,"1000 weeks, simulation"
46,0.333252556,"1000 weeks, simulation"
46,0.190269607,"1000 weeks, simulation"
46,0.35836074,"1000 weeks, simulation"
46,0.134451518,"1000 weeks, simulation"
46,0.303145172,"1000 weeks, simulation"
46,0.401948794,"1000 weeks, simulation"
46,0.103401463,"1000 weeks, simulation"
46,0.060661899,"1000 weeks, simulation"
46,0.229392392,"1000 weeks, simulation"
46,0.157051377,"1000 weeks, simulation"
46,0.269842675,"1000 weeks, simulation"
46,0.585038171,"1000 weeks, simulation"
46,0.531819688,"1000 weeks, simulation"
46,0.326131159,"1000 weeks, simulation"
47,0.254752398,"1000 weeks, simulation"
47,0.175843231,"1000 weeks, simulation"
47,0.258081544,"1000 weeks, simulation"
47,0.219186585,"1000 weeks, simulation"
47,0.276390569,"1000 weeks, simulation"
47,0.163999615,"1000 weeks, simulation"
47,0.234797353,"1000 weeks, simulation"
47,0.341103214,"1000 weeks, simulation"
47,0.214807512,"1000 weeks, simulation"
47,0.465695524,"1000 weeks, simulation"
47,0.252624012,"1000 weeks, simulation"
47,0.238862537,"1000 weeks, simulation"
47,0.324396754,"1000 weeks, simulation"
47,0.347333791,"1000 weeks, simulation"
47,0.365098923,"1000 weeks, simulation"
47,0.26245297,"1000 weeks, simulation"
47,0.208751614,"1000 weeks, simulation"
47,0.259632559,"1000 weeks, simulation"
47,0.295569137,"1000 weeks, simulation"
47,0.267890313,"1000 weeks, simulation"
48,0.354609525,"1000 weeks, simulation"
48,0.414850521,"1000 weeks, simulation"
48,0.22718786,"1000 weeks, simulation"
48,0.182785052,"1000 weeks, simulation"
48,0.339775616,"1000 weeks, simulation"
48,0.222569879,"1000 weeks, simulation"
48,0.167184,"1000 weeks, simulation"
48,0.29875058,"1000 weeks, simulation"
48,0.456345361,"1000 weeks, simulation"
48,0.542803606,"1000 weeks, simulation"
48,0.698766492,"1000 weeks, simulation"
48,0.547035554,"1000 weeks, simulation"
48,0.290273106,"1000 weeks, simulation"
48,0.18309802,"1000 weeks, simulation"
48,0.204245855,"1000 weeks, simulation"
48,0.175402348,"1000 weeks, simulation"
48,0.225818928,"1000 weeks, simulation"
48,0.133808707,"1000 weeks, simulation"
48,0.503942856,"1000 weeks, simulation"
48,0.286251772,"1000 weeks, simulation"
49,0.185299355,"1000 weeks, simulation"
49,0.189659926,"1000 weeks, simulation"
49,0.353824361,"1000 weeks, simulation"
49,0.309632298,"1000 weeks, simulation"
49,0.313742536,"1000 weeks, simulation"
49,0.245478273,"1000 weeks, simulation"
49,0.420028347,"1000 weeks, simulation"
49,0.176742627,"1000 weeks, simulation"
49,0.251218318,"1000 weeks, simulation"
49,0.155492619,"1000 weeks, simulation"
49,0.292350944,"1000 weeks, simulation"
49,0.251284293,"1000 weeks, simulation"
49,0.193725379,"1000 weeks, simulation"
49,0.12166653,"1000 weeks, simulation"
49,0.413372366,"1000 weeks, simulation"
49,0.280166991,"1000 weeks, simulation"
49,0.23009092,"1000 weeks, simulation"
49,0.138293672,"1000 weeks, simulation"
49,0.302280202,"1000 weeks, simulation"
49,0.384804332,"1000 weeks, simulation"
50,0.201417275,"1000 weeks, simulation"
50,0.243567669,"1000 weeks, simulation"
50,0.520516599,"1000 weeks, simulation"
50,0.288375318,"1000 weeks, simulation"
50,0.138286306,"1000 weeks, simulation"
50,0.23941483,"1000 weeks, simulation"
50,0.224607277,"1000 weeks, simulation"
50,0.063282618,"1000 weeks, simulation"
50,0.176676191,"1000 weeks, simulation"
50,0.232958889,"1000 weeks, simulation"
50,0.227645917,"1000 weeks, simulation"
50,0.332459311,"1000 weeks, simulation"
50,0.289780371,"1000 weeks, simulation"
50,0.141757122,"1000 weeks, simulation"
50,0.356762422,"1000 weeks, simulation"
50,0.111295817,"1000 weeks, simulation"
50,0.23111549,"1000 weeks, simulation"
50,0.060456443,"1000 weeks, simulation"
50,0.1660283,"1000 weeks, simulation"
50,0.104001501,"1000 weeks, simulation"
51,0.619646211,"1000 weeks, simulation"
51,0.430384274,"1000 weeks, simulation"
51,0.248009888,"1000 weeks, simulation"
51,0.314842444,"1000 weeks, simulation"
51,0.309823713,"1000 weeks, simulation"
51,0.454930386,"1000 weeks, simulation"
51,0.190119733,"1000 weeks, simulation"
51,0.280906261,"1000 weeks, simulation"
51,0.407959923,"1000 weeks, simulation"
51,0.380947862,"1000 weeks, simulation"
51,0.376605301,"1000 weeks, simulation"
51,0.522411006,"1000 weeks, simulation"
51,0.568016807,"1000 weeks, simulation"
51,0.405397491,"1000 weeks, simulation"
51,0.291043416,"1000 weeks, simulation"
51,0.36168715,"1000 weeks, simulation"
51,0.313356879,"1000 weeks, simulation"
51,0.57567988,"1000 weeks, simulation"
51,0.651644518,"1000 weeks, simulation"
51,0.44722211,"1000 weeks, simulation"
52,0.138753326,"1000 weeks, simulation"
52,0.233325995,"1000 weeks, simulation"
52,0.175040947,"1000 weeks, simulation"
52,0.19326074,"1000 weeks, simulation"
52,0.153789174,"1000 weeks, simulation"
52,0.154844097,"1000 weeks, simulation"
52,0.139815099,"1000 weeks, simulation"
52,0.247047315,"1000 weeks, simulation"
52,0.217396586,"1000 weeks, simulation"
52,0.171801268,"1000 weeks, simulation"
52,0.138704398,"1000 weeks, simulation"
52,0.160256121,"1000 weeks, simulation"
52,0.186965625,"1000 weeks, simulation"
52,0.130642025,"1000 weeks, simulation"
52,0.282003546,"1000 weeks, simulation"
52,0.296627148,"1000 weeks, simulation"
52,0.18369815,"1000 weeks, simulation"
52,0.272413204,"1000 weeks, simulation"
52,0.133394794,"1000 weeks, simulation"
52,0.208586305,"1000 weeks, simulation"
53,0.225297607,"1000 weeks, simulation"
53,0.181454197,"1000 weeks, simulation"
53,0.13889188,"1000 weeks, simulation"
53,0.278298317,"1000 weeks, simulation"
53,0.295077292,"1000 weeks, simulation"
53,0.170515049,"1000 weeks, simulation"
53,0.107423625,"1000 weeks, simulation"
53,0.258105101,"1000 weeks, simulation"
53,0.134907319,"1000 weeks, simulation"
53,0.305407448,"1000 weeks, simulation"
53,0.293605776,"1000 weeks, simulation"
53,0.291865802,"1000 weeks, simulation"
53,0.163697667,"1000 weeks, simulation"
53,0.502724461,"1000 weeks, simulation"
53,0.190852074,"1000 weeks, simulation"
53,0.186412638,"1000 weeks, simulation"
53,0.429320772,"1000 weeks, simulation"
53,0.168328596,"1000 weeks, simulation"
53,0.414372014,"1000 weeks, simulation"
53,0.17426749,"1000 weeks, simulation"
54,0.243388449,"1000 weeks, simulation"
54,0.310734774,"1000 weeks, simulation"
54,0.375125058,"1000 weeks, simulation"
54,0.433281006,"1000 weeks, simulation"
54,0.437557373,"1000 weeks, simulation"
54,0.401523641,"1000 weeks, simulation"
54,0.25949702,"1000 weeks, simulation"
54,0.34574195,"1000 weeks, simulation"
54,0.296900152,"1000 weeks, simulation"
54,0.248915129,"1000 weeks, simulation"
54,0.366360248,"1000 weeks, simulation"
54,0.323137997,"1000 weeks, simulation"
54,0.270178786,"1000 weeks, simulation"
54,0.301480929,"1000 weeks, simulation"
54,0.266741339,"1000 weeks, simulation"
54,0.420395967,"1000 weeks, simulation"
54,0.41222199,"1000 weeks, simulation"
54,0.324872292,"1000 weeks, simulation"
54,0.450135744,"1000 weeks, simulation"
54,0.350961813,"1000 weeks, simulation"
55,0.306738435,"1000 weeks, simulation"
55,0.258244175,"1000 weeks, simulation"
55,0.303922747,"1000 weeks, simulation"
55,0.369794666,"1000 weeks, simulation"
55,0.288413443,"1000 weeks, simulation"
55,0.301431665,"1000 weeks, simulation"
55,0.266724514,"1000 weeks, simulation"
55,0.596149751,"1000 weeks, simulation"
55,0.40588495,"1000 weeks, simulation"
55,0.291585109,"1000 weeks, simulation"
55,0.237653147,"1000 weeks, simulation"
55,0.220615521,"1000 weeks, simulation"
55,0.285113395,"1000 weeks, simulation"
55,0.375216022,"1000 weeks, simulation"
55,0.302629197,"1000 weeks, simulation"
55,0.317919386,"1000 weeks, simulation"
55,0.367031769,"1000 weeks, simulation"
55,0.331048358,"1000 weeks, simulation"
55,0.250677836,"1000 weeks, simulation"
55,0.361612956,"1000 weeks, simulation"
56,0.113148847,"1000 weeks, simulation"
56,0.309203148,"1000 weeks, simulation"
56,0.348337801,"1000 weeks, simulation"
56,0.741226253,"1000 weeks, simulation"
56,0.167667034,"1000 weeks, simulation"
56,0.233839346,"1000 weeks, simulation"
56,0.223728427,"1000 weeks, simulation"
56,0.387697439,"1000 weeks, simulation"
56,0.181427148,"1000 weeks, simulation"
56,0.163853024,"1000 weeks, simulation"
56,0.249032401,"1000 weeks, simulation"
56,0.130290154,"1000 weeks, simulation"
56,0.106323129,"1000 weeks, simulation"
56,0.088961606,"1000 weeks, simulation"
56,0.200174443,"1000 weeks, simulation"
56,0.286055635,"1000 weeks, simulation"
56,0.175057948,"1000 weeks, simulation"
56,0.170057833,"1000 weeks, simulation"
56,0.404418888,"1000 weeks, simulation"
56,0.164804762,"1000 weeks, simulation"
57,0.225725882,"1000 weeks, simulation"
57,0.226815159,"1000 weeks, simulation"
57,0.400857147,"1000 weeks, simulation"
57,0.293251656,"1000 weeks, simulation"
57,0.255251573,"1000 weeks, simulation"
57,0.198309181,"1000 weeks, simulation"
57,0.180886352,"1000 weeks, simulation"
57,0.418497897,"1000 weeks, simulation"
57,0.327525568,"1000 weeks, simulation"
57,0.263459554,"1000 weeks, simulation"
57,0.337040693,"1000 weeks, simulation"
57,0.311828524,"1000 weeks, simulation"
57,0.330330127,"1000 weeks, simulation"
57,0.290965725,"1000 weeks, simulation"
57,0.451676728,"1000 weeks, simulation"
57,0.263026346,"1000 weeks, simulation"
57,0.335894806,"1000 weeks, simulation"
57,0.272033432,"1000 weeks, simulation"
57,0.238474579,"1000 weeks, simulation"
57,0.318614355,"1000 weeks, simulation"
58,0.365714858,"1000 weeks, simulation"
58,0.246706963,"1000 weeks, simulation"
58,0.207706061,"1000 weeks, simulation"
58,0.258486172,"1000 weeks, simulation"
58,0.306953998,"1000 weeks, simulation"
58,0.335209574,"1000 weeks, simulation"
58,0.375173834,"1000 weeks, simulation"
58,0.323023942,"1000 weeks, simulation"
58,0.231143071,"1000 weeks, simulation"
58,0.350218569,"1000 weeks, simulation"
58,0.227374544,"1000 weeks, simulation"
58,0.322301346,"1000 weeks, simulation"
58,0.403757754,"1000 weeks, simulation"
58,0.369579906,"1000 weeks, simulation"
58,0.473386101,"1000 weeks, simulation"
58,0.233271903,"1000 weeks, simulation"
58,0.222088512,"1000 weeks, simulation"
58,0.189812228,"1000 weeks, simulation"
58,0.303864991,"1000 weeks, simulation"
58,0.232123358,"1000 weeks, simulation"
59,0.408266238,"1000 weeks, simulation"
59,0.140343505,"1000 weeks, simulation"
59,0.154053555,"1000 weeks, simulation"
59,0.160754525,"1000 weeks, simulation"
59,0.348563868,"1000 weeks, simulation"
59,0.266824988,"1000 weeks, simulation"
59,0.210814159,"1000 weeks, simulation"
59,0.207932446,"1000 weeks, simulation"
59,0.26781016,"1000 weeks, simulation"
59,0.278369087,"1000 weeks, simulation"
59,0.127918455,"1000 weeks, simulation"
59,0.293039652,"1000 weeks, simulation"
59,0.419145447,"1000 weeks, simulation"
59,0.158431202,"1000 weeks, simulation"
59,0.323086184,"1000 weeks, simulation"
59,0.391229776,"1000 weeks, simulation"
59,0.244295674,"1000 weeks, simulation"
59,0.138841164,"1000 weeks, simulation"
59,0.442568418,"1000 weeks, simulation"
59,0.202986786,"1000 weeks, simulation"
60,0.120751751,"1000 weeks, simulation"
60,0.109428446,"1000 weeks, simulation"
60,0.171992152,"1000 weeks, simulation"
60,0.129954269,"1000 weeks, simulation"
60,0.306809128,"1000 weeks, simulation"
60,0.216539497,"1000 weeks, simulation"
60,0.11702668,"1000 weeks, simulation"
60,0.244706446,"1000 weeks, simulation"
60,0.102048742,"1000 weeks, simulation"
60,0.107759274,"1000 weeks, simulation"
60,0.275938171,"1000 weeks, simulation"
60,0.07152907,"1000 weeks, simulation"
60,0.423886925,"1000 weeks, simulation"
60,0.493805225,"1000 weeks, simulation"
60,0.071834145,"1000 weeks, simulation"
60,0.149542436,"1000 weeks, simulation"
60,0.13598676,"1000 weeks, simulation"
60,0.104989346,"1000 weeks, simulation"
60,0.145713237,"1000 weeks, simulation"
60,0.184596634,"1000 weeks, simulation"
61,0.326424455,"1000 weeks, simulation"
61,0.395220809,"1000 weeks, simulation"
61,0.285179871,"1000 weeks, simulation"
61,0.367082364,"1000 weeks, simulation"
61,0.365426232,"1000 weeks, simulation"
61,0.36102771,"1000 weeks, simulation"
61,0.381782544,"1000 weeks, simulation"
61,0.289475191,"1000 weeks, simulation"
61,0.320954904,"1000 weeks, simulation"
61,0.400198001,"1000 weeks, simulation"
61,0.463012457,"1000 weeks, simulation"
61,0.415466493,"1000 weeks, simulation"
61,0.418611834,"1000 weeks, simulation"
61,0.292398431,"1000 weeks, simulation"
61,0.402264696,"1000 weeks, simulation"
61,0.456185902,"1000 weeks, simulation"
61,0.369390715,"1000 weeks, simulation"
61,0.475533548,"1000 weeks, simulation"
61,0.319980182,"1000 weeks, simulation"
61,0.498405253,"1000 weeks, simulation"
62,0.277245759,"1000 weeks, simulation"
62,0.423972365,"1000 weeks, simulation"
62,0.383239425,"1000 weeks, simulation"
62,0.167249146,"1000 weeks, simulation"
62,0.273630813,"1000 weeks, simulation"
62,0.274160787,"1000 weeks, simulation"
62,0.349552028,"1000 weeks, simulation"
62,0.333135831,"1000 weeks, simulation"
62,0.249323391,"1000 weeks, simulation"
62,0.306947326,"1000 weeks, simulation"
62,0.434494332,"1000 weeks, simulation"
62,0.500133591,"1000 weeks, simulation"
62,0.306009835,"1000 weeks, simulation"
62,0.245221728,"1000 weeks, simulation"
62,0.284407492,"1000 weeks, simulation"
62,0.474408576,"1000 weeks, simulation"
62,0.260161859,"1000 weeks, simulation"
62,0.273813205,"1000 weeks, simulation"
62,0.265230238,"1000 weeks, simulation"
62,0.307606584,"1000 weeks, simulation"
63,0.306797122,"1000 weeks, simulation"
63,0.251904313,"1000 weeks, simulation"
63,0.175392798,"1000 weeks, simulation"
63,0.260148964,"1000 weeks, simulation"
63,0.156346999,"1000 weeks, simulation"
63,0.182495748,"1000 weeks, simulation"
63,0.174788688,"1000 weeks, simulation"
63,0.186404826,"1000 weeks, simulation"
63,0.180114679,"1000 weeks, simulation"
