,xs,EHA105,GV3101,best
596,121.33633633633633,2.8532629953623845,2.2010891584171746,1.8942692388758577
597,121.53153153153153,2.8514278685868435,2.200095164626533,1.893536161950388
598,121.72672672672672,2.849599801878773,2.199104805400872,1.8928057184150997
599,121.9219219219219,2.847778754948107,2.198118060941579,1.8920778941598455
600,122.1171171171171,2.845964687808356,2.19713491159294,1.891352675174758
601,122.3123123123123,2.8441575607737746,2.1961553378408585,1.8906300475493651
602,122.5075075075075,2.842357334456558,2.1951793203115875,1.8899099974717108
603,122.7027027027027,2.8405639697640708,2.194206839770472,1.889192511227487
604,122.89789789789789,2.838777427896105,2.193237877120713,1.8884775751991767
605,123.09309309309309,2.836997670342171,2.1922724134021343,1.887765175865203
606,123.28828828828829,2.8352246588788135,2.1913104297899726,1.8870552997990873
607,123.48348348348347,2.833458355566965,2.190351907593672,1.88634793366862
608,123.67867867867866,2.831698722749318,2.1893968282556946,1.8856430642350344
609,123.87387387387386,2.829945723047736,2.1884451733503476,1.8849406783521931
610,124.06906906906906,2.828199319360687,2.187496924582615,1.8842407629657827
611,124.26426426426426,2.8264594748607053,2.186552063787008,1.8835433051125139
612,124.45945945945945,2.8247261529918863,2.1856105729264237,1.8828482919193334
613,124.65465465465465,2.8229993174673993,2.184672434091019,1.8821557106026423
614,124.84984984984985,2.8212789322670364,2.1837376294970934,1.8814655484675213
615,125.04504504504504,2.8195649616347827,2.1828061414859845,1.8807777929069687
616,125.24024024024023,2.817857370076417,2.1818779525229752,1.8800924314011387
617,125.43543543543542,2.8161561223571323,2.1809530451962145,1.879409451516595
618,125.63063063063062,2.8144611834991875,2.180031402215643,1.8787288409055674
619,125.82582582582582,2.8127725187795836,2.179113006411938,1.8780505873052182
620,126.02102102102101,2.8110900937277616,2.1781978407354643,1.8773746785369136
621,126.21621621621621,2.8094138741233303,2.177285888255235,1.8767011025055078
622,126.41141141141141,2.807743825993813,2.176377132157889,1.8760298471986265
623,126.6066066066066,2.806079915612423,2.17547155574667,1.8753609006859662
624,126.80180180180179,2.8044221094958597,2.174569142440427,1.8746942511185938
625,126.99699699699698,2.8027703744021304,2.1736698757726147,1.8740298867282579
626,127.19219219219218,2.801124677328393,2.1727737393903106,1.8733677958267028
627,127.38738738738738,2.799484985508825,2.17188071705324,1.8727079668049953
628,127.58258258258257,2.797851266412511,2.170990792632813,1.8720503881328525
629,127.77777777777777,2.796223487741357,2.170103950111164,1.871395048357979
630,127.97297297297297,2.794601617428022,2.1692201735802166,1.8707419361054114
631,128.16816816816817,2.7929856236338773,2.168339447240737,1.8700910400768676
632,128.36336336336336,2.791375474746981,2.167461755401416,1.8694423490501049
633,128.55855855855856,2.789771139380077,2.166587082477949,1.8687958518782812
634,128.75375375375376,2.7881725863686184,2.16571541299213,1.8681515374893274
635,128.94894894894895,2.786579784768804,2.1648467315709525,1.8675093948853203
636,129.14414414414415,2.7849927038556417,2.163981022945721,1.8668694131418673
637,129.33933933933935,2.78341131312103,2.1631182719511726,1.8662315814074917
638,129.53453453453454,2.781835582271859,2.162258463524602,1.8655958889030313
639,129.72972972972974,2.7802654812281307,2.161401582705003,1.864962324921034
640,129.9249249249249,2.778700980121104,2.160547614632213,1.864330878825168
641,130.1201201201201,2.7771420492914487,2.159696544546067,1.8637015400496315
642,130.3153153153153,2.7755886592874295,2.158848357785565,1.8630742980985722
643,130.5105105105105,2.7740407808631042,2.1580030397880368,1.8624491425455096
644,130.7057057057057,2.7724983849765374,2.1571605760883283,1.8618260630327659
645,130.9009009009009,2.7709614427880376,2.1563209523179854,1.8612050492709
646,131.0960960960961,2.7694299256584105,2.1554841542044527,1.8605860910381486
647,131.2912912912913,2.767903805147232,2.154650167570277,1.8599691781798717
